capture_timestamp,target_pos_x,target_pos_y,target_pos_z,target_orient_x,target_orient_y,target_orient_z,target_orient_w,kinematic_pos_x,kinematic_pos_y,kinematic_pos_z,kinematic_orient_x,kinematic_orient_y,kinematic_orient_z,kinematic_orient_w,ik_solver_delay_ms,e2e_latency_at_control_ms,e2e_latency_at_eval_ms,sync_delta_ms
1767823424.9134643,0.19766726765333642,0.03696333828802218,0.4000233898622678,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19016728612495862,0.03865524336264745,0.4102877214662958,0.008238557227250335,0.670968994994788,0.0075434799317354,0.7414012610193059,2.440629,3.449086,148.476499,3.4232139587402344
1767823424.9466984,0.19753383699984198,0.03697462166612499,0.4000765640885644,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19008369725627422,0.03865316111175314,0.41026389111243683,0.008182383084023066,0.6709387179429042,0.007493297860319157,0.7414297915914728,2.638826,3.751314,115.881314,36.824703216552734
1767823424.9466984,0.19753383699984198,0.03697462166612499,0.4000765640885644,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1902182214420247,0.0386197361307379,0.41023330963375765,0.008397389356202833,0.671055918129269,0.007684645055812452,0.7413193541423629,2.4045799999999997,36.848304,116.031048,-96.44508361816406
1767823424.9827337,0.19746367437135356,0.0369829577433298,0.40011579441604367,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999513655434763,0.03870430339880738,0.4102103319123416,0.008150000439139979,0.6709246093617942,0.007463675132595493,0.741443214008383,3.785245,35.697739999999996,80.133413,68.59397888183594
1767823425.0170822,0.19740757909186862,0.03704034715593266,0.40008540957438316,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999513655434763,0.03870430339880738,0.4102103319123416,0.008150000439139979,0.6709246093617942,0.007463675132595493,0.741443214008383,3.503351,34.287064,47.279429,34.24549102783203
1767823425.0510023,0.19739968248355058,0.037058728478812315,0.4000662388562163,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999513655434763,0.03870430339880738,0.4102103319123416,0.008150000439139979,0.6709246093617942,0.007463675132595493,0.741443214008383,3.496986,33.657702,34.037148,0.3254413604736328
1767823425.0870044,0.19744975781313984,0.03704431612926344,0.3999961593038518,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999513655434763,0.03870430339880738,0.4102103319123416,0.008150000439139979,0.6709246093617942,0.007463675132595493,0.741443214008383,2.734126,30.317027,30.756332,-35.67671775817871
1767823425.1189964,0.1975996788300122,0.03706168533777307,0.39985983847272405,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999534247675506,0.038717226240326946,0.410177267127292,0.00819916143089266,0.6709530748193977,0.007507095887964191,0.7414164744956472,2.364762,31.182802,31.698676,-1.7180442810058594
1767823425.1537526,0.19779475172053682,0.037102852516045406,0.39970302166641297,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.18999534247675506,0.038717226240326946,0.410177267127292,0.00819916143089266,0.6709530748193977,0.007507095887964191,0.7414164744956472,2.3028609999999996,29.696736,30.216527,-36.47422790527344
1767823425.18719,0.19793805363580402,0.03713296275055463,0.3995878665153063,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19016286487952172,0.038814480925184004,0.4101401037519854,0.008416509346921284,0.6710776917871296,0.007699316109762795,0.7412992745764112,2.306134,29.624299,29.947085,-3.769397735595703
1767823425.2221887,0.198269002487244,0.037168481530156144,0.3992924602789688,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19016286487952172,0.038814480925184004,0.4101401037519854,0.008416509346921284,0.6710776917871296,0.007699316109762795,0.7412992745764112,2.4845610000000002,28.1747,28.454913,-38.76805305480957
1767823425.2569842,0.19845351918694465,0.0371808330673987,0.3991188454500521,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19038955936462829,0.03893507850255744,0.4100872239059523,0.008718378255053286,0.6712499721093976,0.007965819938249828,0.7411369715082673,2.41276,26.618986,27.031871,-6.652116775512695
1767823425.290847,0.1985894588623879,0.037189807119092935,0.39899095227959264,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19038955936462829,0.03893507850255744,0.4100872239059523,0.008718378255053286,0.6712499721093976,0.007965819938249828,0.7411369715082673,2.465634,26.113879,26.293254,-40.51494598388672
1767823425.325558,0.19906205650582734,0.037396931273811815,0.39886806676787834,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19053176544874612,0.03899734139593203,0.4100420990401506,0.008931682054570456,0.6713707088270718,0.008153880885112014,0.7410230162493083,3.474097,25.760669,26.330055,-8.638143539428711
1767823425.3591328,0.19949526420994376,0.03754898178740852,0.39872064149419795,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19053176544874612,0.03899734139593203,0.4100420990401506,0.008931682054570456,0.6713707088270718,0.008153880885112014,0.7410230162493083,2.702997,24.794211,25.413601,-42.21296310424805
1767823425.393923,0.19992965936240747,0.037689750506137744,0.39855430002076364,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1911860645142746,0.03940234731211412,0.41018315977566244,0.009304500177359953,0.6715891920101805,0.008480750870606013,0.7408167521838535,2.403423,22.96772,23.46986,-10.032415390014648
1767823425.4271512,0.1999263974324448,0.03770501584767926,0.3982592843029749,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1911860645142746,0.03940234731211412,0.41018315977566244,0.009304500177359953,0.6715891920101805,0.008480750870606013,0.7408167521838535,3.5172760000000003,24.287212999999998,24.753187,-43.26057434082031
1767823425.462505,0.19998313712804325,0.03777486045422655,0.3979547722158963,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19137367372525912,0.039604682448745224,0.4100709127436192,0.009626908911734736,0.6717781426765462,0.008761995005687724,0.7406380202841165,3.507241,22.198766000000003,22.838345,-11.111021041870117
1767823425.4975128,0.2001114977813206,0.037884220050591895,0.39764453188050297,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19137367372525912,0.039604682448745224,0.4100709127436192,0.009626908911734736,0.6717781426765462,0.008761995005687724,0.7406380202841165,3.546779,20.599565000000002,21.366436,-46.118736267089844
1767823425.5316372,0.20012737434233352,0.038091753861088276,0.39731830140474517,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19131255477237585,0.03982176739462849,0.40977517395674007,0.009957437189399496,0.6719785146750237,0.009047613328892895,0.7404484222096898,2.166884,18.522538,19.128436,-13.564348220825195
1767823425.5656588,0.2000989917018651,0.03819969369650846,0.39721357083677483,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19131255477237585,0.03982176739462849,0.40977517395674007,0.009957437189399496,0.6719785146750237,0.009047613328892895,0.7404484222096898,2.1269090000000004,17.636836,18.243586,-47.58596420288086
1767823425.599076,0.20007625196976161,0.038365156785468174,0.397138320383573,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19117874125680662,0.040135590422334284,0.4094796207258491,0.010168869288807472,0.6721202142550358,0.009226599769546425,0.7403147179030312,2.2583640000000003,17.688354,18.222548,-15.81573486328125
1767823425.6346328,0.20008922229270712,0.03857533585274662,0.39722789301462036,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19117874125680662,0.040135590422334284,0.4094796207258491,0.010168869288807472,0.6721202142550358,0.009226599769546425,0.7403147179030312,3.057355,16.305751,16.931277,-51.372528076171875
1767823425.671258,0.2000690721955578,0.03878917558952358,0.3973827032314199,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19121926506863146,0.04047369267969835,0.40942036382103386,0.01018901687868953,0.6721517618728282,0.009239562288552128,0.740285636383021,2.139499,12.084712,12.445512,-20.35999298095703
1767823425.702625,0.20002029378911046,0.0389704261315878,0.39755997795691395,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19121926506863146,0.04047369267969835,0.40942036382103386,0.01018901687868953,0.6721517618728282,0.009239562288552128,0.740285636383021,2.296744,14.167215,14.505153,-51.7270565032959
1767823425.7375355,0.1998972468901264,0.03931176363986762,0.3977179608014071,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19133199930730263,0.040804982463595596,0.4095117152492415,0.0100530687330889,0.6720925420541446,0.009117371226131106,0.7403427748456595,2.188105,12.544082999999999,12.888405,-20.77794075012207
1767823425.7709656,0.19980568949030927,0.03964776748180819,0.3978350512008391,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19133199930730263,0.040804982463595596,0.4095117152492415,0.0100530687330889,0.6720925420541446,0.009117371226131106,0.7403427748456595,3.837514,14.089753,14.453547,-54.20804023742676
1767823425.806455,0.19976869590996013,0.039983787112060146,0.39792049967790755,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19133843176039045,0.04138855823088452,0.4094710220881814,0.009922798967595627,0.6720545097173551,0.008995630450377545,0.7403805458424838,2.737723,10.824975,11.170448,-21.47054672241211
1767823425.8410861,0.19988950146794313,0.04031597650182114,0.39789461471218524,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19133843176039045,0.04138855823088452,0.4094710220881814,0.009922798967595627,0.6720545097173551,0.008995630450377545,0.7403805458424838,2.386511,9.188142,9.665683,-56.10179901123047
1767823425.8763926,0.19997742978802477,0.04064739600574347,0.3978461394405794,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19150054629946028,0.04199908658302419,0.4094276503379793,0.009964293078638022,0.6721125713657398,0.009023668849902411,0.7403269397205965,3.273716,8.068066,8.292885,-26.172637939453125
1767823425.911501,0.20004071865188072,0.04097663645393377,0.3978114697783968,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19150054629946028,0.04199908658302419,0.4094276503379793,0.009964293078638022,0.6721125713657398,0.009023668849902411,0.7403269397205965,2.04766,5.146488000000001,5.461282,-61.28096580505371
1767823425.94491,0.20029429543053234,0.041301007798658744,0.39790710723695893,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19166290141190576,0.04261709869876757,0.40933213652697725,0.01008691411587706,0.6722186152226809,0.009121472188083818,0.7402277934911943,2.5498719999999997,5.481877,5.913007,-28.289079666137695
1767823425.979977,0.20050938520252398,0.04162787740229572,0.39800672725207087,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19166290141190576,0.04261709869876757,0.40933213652697725,0.01008691411587706,0.6722186152226809,0.009121472188083818,0.7402277934911943,2.9057839999999997,4.127398,4.632973,-63.35592269897461
1767823426.0131798,0.2006634935215076,0.04191956348772266,0.39814004920359797,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1921783404833998,0.04322983325507748,0.40951355572319176,0.010166551948921186,0.6722905270292484,0.009184484395711233,0.740160613471556,2.4697970000000002,3.797514,4.025917,-29.12116050720215
1767823426.0131798,0.2006634935215076,0.04191956348772266,0.39814004920359797,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1921783404833998,0.04322983325507748,0.40951355572319176,0.010166551948921186,0.6722905270292484,0.009184484395711233,0.740160613471556,2.454185,37.107169,37.44325,-29.12116050720215
1767823426.050664,0.20074845859124604,0.04237874361344832,0.3982671136319978,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19238111254813814,0.04349858678661794,0.4095995084921058,0.010165972394436614,0.6723021430538255,0.009181155548997037,0.7401501116890371,2.365501,32.872232000000004,33.307818,-0.4031658172607422
1767823426.0832226,0.20080492956081353,0.04269935218088521,0.39836047555885357,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19238111254813814,0.04349858678661794,0.4095995084921058,0.010165972394436614,0.6723021430538255,0.009181155548997037,0.7401501116890371,2.074366,33.341994,33.547888,-32.96184539794922
1767823426.1186984,0.2006794465866622,0.04341610875340651,0.39863541102427585,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1926570104717974,0.04420946996325702,0.40965328431910225,0.01015276930292147,0.6723333950091752,0.009160076984187053,0.7401221657406039,2.9977530000000003,32.190783,32.631471,-2.160787582397461
1767823426.1536837,0.20053074140169092,0.04392859010351545,0.39881802181198245,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.1926570104717974,0.04420946996325702,0.40965328431910225,0.01015276930292147,0.6723333950091752,0.009160076984187053,0.7401221657406039,2.54296,30.077166,30.693334,-37.14609146118164
1767823426.188936,0.20045253757229162,0.04439125426712414,0.39896248090139275,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19272894604414836,0.04530051134691077,0.4096208168291235,0.009940473913820552,0.6722780216927079,0.008958805742683124,0.7401778085885665,3.492705,29.146162,29.467999,-5.254983901977539
1767823426.2259586,0.2004434962373449,0.044744984262213995,0.3990118014615557,-5e-324,0.6661866497533071,-5e-324,0.7457850546172566,0.19272894604414836,0.04530051134691077,0.4096208168291235,0.009940473913820552,0.6722780216927079,0.008958805742683124,0.7401778085885665,3.4156120000000003,25.429414,25.812298,-42.27757453918457
